cnt,article,count,price,Артикул поставщика,Бренд,Предмет,Номенклатура,Код размера (chrt_id),Артикул ИМТ,Артикул Цвета,Размер,Баркод,Розничная цена,Комплектация
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/оранжевый (itu),40,49.0,BRT70KIT70/оранжевый,Байрамали,Полотенца банные,10739809.0,34521176.0,BRT70KIT70/,оранжевый,0.0,48330015301738,731.0,
40,BRT70KIT70/персиковый (itu),40,49.0,BRT70KIT70/персиковый,Байрамали,Полотенца банные,10739810.0,34521177.0,BRT70KIT70/,персиковый,0.0,48330015301739,731.0,
40,BRT70KIT70/персиковый (itu),40,49.0,BRT70KIT70/персиковый,Байрамали,Полотенца банные,10739810.0,34521177.0,BRT70KIT70/,персиковый,0.0,48330015301739,731.0,
40,BRT70KIT70/персиковый (itu),40,49.0,BRT70KIT70/персиковый,Байрамали,Полотенца банные,10739810.0,34521177.0,BRT70KIT70/,персиковый,0.0,48330015301739,731.0,
40,BRT70KIT70/персиковый (itu),40,49.0,BRT70KIT70/персиковый,Байрамали,Полотенца банные,10739810.0,34521177.0,BRT70KIT70/,персиковый,0.0,48330015301739,731.0,
40,BRT70KIT70/персиковый (itu),40,49.0,BRT70KIT70/персиковый,Байрамали,Полотенца банные,10739810.0,34521177.0,BRT70KIT70/,персиковый,0.0,48330015301739,731.0,
